1.0 1:0.20585077081502198 2:0.1020962161874022 3:0.03327131684767992 4:0.04867967373181222 5:-0.04906926155640755 6:-0.13704004383018512 7:0.05447615869709478 8:0.06344463133906367 9:0.01852001906486657 10:-0.00918692994878411 11:0.031652996722769916 12:-0.002939078959856189 13:0.02229482501791044 14:-0.03710619112681389 15:-0.05866415242951472 16:-0.020772466193707758 17:0.05328327822956733 18:-0.033818762818948175 19:0.0009053514400846722 20:-0.046461612636031865 21:-0.03450473520799058 22:-0.0013763076029072174 23:0.005592766439067004 24:-0.025788042828519576 25:0.008065009140034935 26:0.012929314894499198 27:0.005495385258407388 28:0.007746768039168204 29:0.002563872038314408 30:0.002736354274466243 31:-0.016721219542997438 32:0.026898388363925864 33:-0.006216458452273499 34:-0.010774554852541775 35:0.01321179811772715 36:-0.006557607163458216 37:0.0022633197846175235 38:-0.023532169359300054 39:0.022307411666700055 40:0.004493935380343011 41:0.010984277082895077 42:-0.015653471927139312 43:0.0007540639166684297 44:0.008922195701296296 45:0.01239976013439149 
-1.0 1:-0.08579596418566784 2:-0.17847064799348128 3:0.10796433298619418 4:0.04080154441948281 5:-0.05711757118466003 6:-0.014084691427726122 7:-0.05143586371072004 8:-0.02538270001991043 9:0.005974549119113815 10:-0.020339884593679823 11:-0.02957360647398105 12:0.04487052584794832 13:-0.028127175409394214 14:-0.009108627153349886 15:-0.026015542725861294 16:0.011227949994005658 17:0.02679571684992349 18:0.004522170284062245 19:-0.009997627711207477 20:0.024758160481176954 21:0.02746576140712453 22:0.007718661952631326 23:-0.007186148344219295 24:-0.012658571106711505 25:0.01381668646227141 26:-0.009158839531166734 27:0.019304116711457688 28:0.0007709120885678964 29:0.017296457567712063 30:-0.0023125731440116135 31:-0.0006915049729283862 32:0.008242895176778817 33:-0.010736793535502161 34:0.00018696906331230022 35:-0.0011765799351440534 36:-0.007759733111326704 37:-0.014381123687988013 38:0.0055232069900243985 39:0.007864391479635446 40:-0.00794172697171296 41:0.008568482872072148 42:-0.0061499063652609405 43:0.000993042510840151 44:-0.0033507422428169014 45:-0.006091493630692024 
1.0 1:-0.2557554665717442 2:0.10521409606080637 3:-0.02238238468135536 4:-0.05617739179503491 5:0.03804040302574059 6:-0.05329233414345347 7:-0.08831965231735578 8:-0.04873479610020577 9:0.03380710674974331 10:0.028766097752336853 11:0.029447670577437385 12:-0.02216269538599117 13:-0.017661834205331187 14:0.05373409461302271 15:-0.02436730145398467 16:0.014386116329282937 17:0.03923064258832547 18:-0.002532335882419295 19:0.01830389156187644 20:0.01845375087807027 21:0.012563287504520999 22:-0.000851656848532379 23:-0.0008710405996898191 24:-0.0010372868708429213 25:-0.004650878741378813 26:-0.012902946599674276 27:0.007133834326666434 28:0.0035503262509471133 29:-0.01012582294415681 30:0.006158744292592047 31:0.0056790889811926155 32:-0.0007626119456932883 33:0.010242195997562868 34:0.009491134954806406 35:-0.006699933592875433 36:0.017818728686839553 37:0.03422399894109956 38:-0.013339314867932522 39:-0.014048799955989627 40:0.002017006233162708 41:-0.02346494732062997 42:-0.00508631205190891 43:-0.01673349791849714 44:0.0011656039657195897 45:-0.012528248633816122 
-1.0 1:-0.3145181153467389 2:0.10257576966536196 3:-0.0714391853922773 4:-0.051624544513108994 5:-0.14975537424168966 6:0.025985553932274898 7:-0.041398812197831515 8:0.07457229729829158 9:-0.06496306386140185 10:-0.09256240319058778 11:-0.02760269290846142 12:-0.027270513351865085 13:-0.007398644234216482 14:0.0019255830839004437 15:0.014083812051641283 16:-0.0022781480533263718 17:0.00344094216272443 18:-0.0013227343820769299 19:0.0010185524432162014 20:0.0005289348892340232 21:-0.01163709347193538 22:-0.010764071402376812 23:0.01048551064776053 24:-0.005375631730369802 25:-0.012310035323749243 26:-0.013311834260407794 27:0.0038876664692623925 28:0.009545599712310466 29:0.010607908627385127 30:0.006277854088530576 31:0.0071969021045159365 32:-0.0009564355898163657 33:0.01726430168968313 34:-0.0021399642178730836 35:0.0031269073053897126 36:0.004207905986144341 37:0.01941080194334442 38:0.0036082659938550983 39:0.0018986701303796288 40:0.0028916336660411946 41:0.0016473097718497608 42:-0.014170524332315033 43:0.01575253090994235 44:-0.004357584090344552 45:-0.022292765128907162 
-1.0 1:-0.0028228968981019575 2:-0.21536884824003621 3:0.09729000768181444 4:-0.00363699099267901 5:-0.04360101678430724 6:0.012931450712147605 7:0.03787396016889043 8:-0.032263474636210945 9:0.005466217281708742 10:0.008190772275998171 11:-0.03214017393736 12:0.07054887477025215 13:-0.03041901509999082 14:0.020324611461161733 15:-0.041066871919357824 16:-0.013805245821540874 17:-0.023767274238594652 18:-0.008543684033284924 19:-0.0019836112515813145 20:-0.004959136544716646 21:-0.004724050991280683 22:-0.017608679458892905 23:0.026088089409475435 24:0.019126918345257874 25:0.024086493546868475 26:-0.007161818467219666 27:-0.033362880027842615 28:-0.008764646187299439 29:-0.0045134343337329685 30:0.03616943109392843 31:0.04696124146672966 32:0.017113295761987994 33:0.010730441987744387 34:0.017375664091400275 35:0.0031420126352218643 36:-0.007845945682623534 37:-0.011289199829749373 38:-0.02320409701346104 39:-0.002616291492911354 40:-0.007810756333148046 41:-0.0011484066602607734 42:0.00261095284873883 43:-0.008743233988673063 44:-0.005658433594997019 45:-0.005756615021873938 
1.0 1:0.010753419811029808 2:-0.1273636857904222 3:-0.07073750805131851 4:0.07801769542416531 5:0.033674853864967894 6:-0.029872140805801972 7:0.08550209805355566 8:-0.018488036441363265 9:-0.02271796636229659 10:0.034167722518513285 11:-0.003839697046260285 12:0.005665321256470485 13:0.03416722287014244 14:0.015700444198967847 15:-0.003986863117409553 16:-0.011423182798712107 17:-0.027665208377677376 18:-0.018075373572074494 19:0.02133195954255639 20:0.006041109643843511 21:-0.016518866572153568 22:-0.004984403345676508 23:0.0077106848336390916 24:-0.00755122622066496 25:-0.010146274503000275 26:-0.0032000455474274943 27:-0.0036363115501841688 28:0.0297130259184953 29:0.019616084635831574 30:-0.015224592387299798 31:-0.026989730355298138 32:-0.018254570765896542 33:-0.005978632810771201 34:-0.007887348995597003 35:0.01022795848820911 36:-0.009688752666551602 37:0.0025124032910138552 38:-0.016260736103746704 39:0.004667803549534223 40:-0.012859713315999855 41:0.0006907175607055132 42:0.008619777417406738 43:-0.001653765392910773 44:-0.004518560935696914 45:-0.008250210813755005 
1.0 1:0.3046383659584893 2:0.21602616726424206 3:0.10016946074650131 4:0.0009688818916154911 5:-0.08181256499381606 6:-0.00803214368950582 7:0.020650893765580068 8:-0.12244939649069797 9:-0.10494218319526777 10:0.07008050464529476 11:-0.08476938800803265 12:-0.07652855495929925 13:0.05334660441444782 14:-0.04217211913068314 15:-0.045306337614119424 16:0.013167539491421423 17:0.005244396287073658 18:-0.013656441094472498 19:-0.01617270076705466 20:0.066791196666824 21:-0.02437942708220442 22:-0.0021847663959325275 23:0.057716404254270236 24:0.029988019384874574 25:-0.009923652570295552 26:-0.001282422702663516 27:0.015762228662205988 28:-0.008996729314393562 29:0.0034417008262482285 30:-0.009557512626228462 31:0.004657486847896974 32:-0.0393791758259836 33:-0.005955867269703324 34:0.009151093259421992 35:-0.015650833500861328 36:0.029312937848910356 37:-0.02689809031597232 38:-0.003946694135201226 39:-0.0068183769729427725 40:-0.0005013417714577533 41:0.004671123210855095 42:-0.006176040323693194 43:-0.005851584655869099 44:0.0028263952036575186 45:-0.0028419417335978194 
1.0 1:-0.021953377002695895 2:-0.10796872520792912 3:0.048786656853676336 4:-0.09049643696105225 5:0.004109713257109296 6:-0.010898270620436024 7:-0.10325160551363115 8:-0.02003588173056803 9:0.017637760324265322 10:-0.009822866042587515 11:0.025097909127430006 12:-0.01329328426709153 13:0.011236984583898567 14:-0.013538325018470704 15:0.010359722381732828 16:-0.022552556954766614 17:-0.005174546197478407 18:0.017020388771960458 19:0.03280776127430299 20:-0.0006807667014567093 21:-0.016618152211590582 22:0.010386815836744471 23:-0.0023520687517669565 24:0.0145996066305709 25:-0.004999979285491276 26:-0.01595616751350898 27:-0.016643054585453967 28:-0.002869300082545341 29:-0.026101567009551928 30:-0.020720683030869477 31:0.00934520705689617 32:0.0040012169668209585 33:0.012139259325523552 34:0.010326239278854631 35:0.0004970243407327883 36:0.004231901620911711 37:0.009219863754234763 38:0.0024010203300871753 39:0.0031596340918208037 40:0.005420468146741983 41:0.002712875595447509 42:-0.009086660322346713 43:0.005078382015593373 44:-0.006012066598317712 45:-0.0048615932735107635 
1.0 1:-0.2938937526560445 2:0.08891291901889009 3:-0.002856025201737753 4:0.025521785056317133 5:0.015994132870673722 6:-0.018557087142435705 7:0.007426493362497188 8:-0.03682484642007014 9:0.04292247289426777 10:0.04791370351878764 11:0.023639351392744402 12:-0.01576501224868969 13:-0.0043602352704096466 14:0.05174690313689517 15:-0.02785029844850742 16:0.041978029206467635 17:0.025939737848762565 18:-0.013665995312718372 19:-0.02436701097752162 20:0.0036068287510058364 21:0.016391777484598753 22:0.01860436433175599 23:-0.011401267258956353 24:-0.010263822454883258 25:-0.007964288018196559 26:-0.008443397366476393 27:-0.004287275787057978 28:-0.0005711827239886988 29:-0.008412939143037633 30:-0.0016832092688227772 31:-0.002995134946462654 32:-0.004008575646803569 33:0.00793124555339087 34:0.004874013995352169 35:-0.004425050265319846 36:0.02299271799208694 37:0.024282820499461677 38:-0.009106912424666174 39:-0.005050868608253012 40:0.006752824211556036 41:-0.003524019976603016 42:-0.0010832729526104642 43:0.006753610905655582 44:-0.0035051378225125183 45:-0.009184330963714245 
1.0 1:-0.29295004147013304 2:0.16608245108558242 3:-0.12682634668841766 4:-0.06184521242489177 5:-0.019783161243989246 6:-0.07683139584412488 7:-0.0946293548395815 8:-0.038386027227425366 9:0.025385534335230695 10:0.001644973604823876 11:0.012235248265790671 12:-0.05618427090384936 13:-0.028289083224895553 14:0.028639330819649235 15:-0.004636806746751097 16:-0.05060673784006413 17:-0.02684595665799191 18:0.035321844507124875 19:0.02894732179634106 20:0.012668908588542492 21:0.0030133184152138356 22:-0.004484077708024985 23:0.013357389348340371 24:-0.009243092854250599 25:0.020648207853761816 26:0.000643604078634904 27:0.04443108831853729 28:0.005816284620200377 29:-0.010507998631437865 30:0.04126134737336875 31:0.012336596465349299 32:-0.00965974992338688 33:0.00031847767815811404 34:-0.00030534035671454644 35:0.021631701824995478 36:-0.01191531298122783 37:0.006948060770264833 38:0.014367954219913326 39:0.0011080535904797319 40:-0.01958868366865 41:0.001585361587962359 42:-0.001135954698795209 43:0.004683463923998574 44:0.007590254199345737 45:-0.015120475609737616 
1.0 1:0.2159858110572208 2:0.027064380034620354 3:-0.052927410919788545 4:0.04589711378037206 5:0.019648510544460086 6:0.07279842250260003 7:0.03652845059629124 8:0.011340428148339061 9:0.0010216162725042559 10:-0.004185933911561825 11:0.04369403387841602 12:-0.0009813694278880195 13:0.022377204619465907 14:-0.015150827076571005 15:-0.00022313892720356035 16:0.008278563072842596 17:0.007935763443852634 18:-0.01927502192495257 19:0.021441196452245022 20:0.011303084234337946 21:0.021763146902586385 22:-0.029885570901949862 23:-0.028483630612781332 24:-0.01507748732172545 25:0.015501522038481479 26:-0.013736058260123758 27:-0.005454969687405869 28:9.837232791455944e-05 29:-0.011751687805037606 30:-0.0035647862387726374 31:0.01886064367334009 32:-0.01351978469221481 33:0.00613549100919877 34:0.012871741498897617 35:-0.009093923077670239 36:-0.004477080509964665 37:-0.0041661815165684275 38:0.004393670147711771 39:0.0079637663879911 40:0.00020336660738814408 41:0.0072748901688600934 42:0.00816168948521371 43:-0.011653589837411406 44:-0.0061916180474359175 45:0.000736616574782174 
-1.0 1:-0.23757384448736385 2:0.026512115923246107 3:0.11870121405132796 4:0.12409837334716865 5:0.10300063696877262 6:-0.026076025152546606 7:0.00037659909516712595 8:0.012086027751294201 9:-0.05924496967437251 10:-0.048204752267595186 11:-0.03316220738705262 12:0.041262296719107014 13:0.004697650563534066 14:-0.05595896061989457 15:0.016034826488461613 16:-0.0033851539962096236 17:-0.019630962493054793 18:0.011384719133621981 19:-0.0334297183717692 20:-0.0009817020488794787 21:0.007497340020693206 22:0.012290816380301918 23:0.0019322685426487428 24:-0.013105310729332399 25:-0.011940470920394186 26:-0.008035728459813138 27:0.014848919249954264 28:0.012849659667717495 29:-0.013260564943408422 30:0.004563345840089116 31:-0.0013110169937851253 32:0.004352983007730677 33:-0.004461702481328246 34:-0.007521482781038223 35:-0.012082014891895358 36:-0.006244688487489335 37:0.0032853693592788183 38:-0.0018328638714811933 39:-0.01599924221552627 40:0.0010900302225037885 41:-0.013910802677161044 42:-0.007746897397291253 43:-0.024936562132824462 44:-0.016654578045163213 45:0.007353582798357638 
-1.0 1:-0.1335680120921074 2:-0.07146026518996433 3:0.25846556957100986 4:0.006981024625068215 5:0.03420650999288173 6:0.09086978128665353 7:-0.09302232454691717 8:0.15309271216502268 9:-0.07900559612703859 10:0.07794425650615117 11:0.04712745754520333 12:0.0032374325880311916 13:0.03606632012886241 14:0.08546742252453741 15:-0.040379196304493034 16:0.010313903132169025 17:-0.04357742339512895 18:-0.031768156076773614 19:0.031048072506383508 20:-0.0014567604530611247 21:-0.040234404838284 22:-0.0011713875962699651 23:-0.024366028488463982 24:0.012966635531143092 25:-0.008996567831886064 26:0.04546926945016573 27:-0.0013909339440157879 28:-0.02878045773331319 29:-0.011127056856326272 30:0.03844897749299141 31:0.011434465465141836 32:-0.0008229641045590262 33:0.0172835418125834 34:0.005816751343970018 35:0.008868078398275313 36:-0.008824798192824645 37:-0.03697619211993139 38:-0.015506300897179534 39:0.013686067332621078 40:-0.007770660680636093 41:0.0009226611589058034 42:0.0068089874655251955 43:-0.0004252975153222899 44:0.005023147455887188 45:0.011328455642639734 
-1.0 1:-0.2022754721870412 2:-0.046133074531349086 3:0.17913103005812941 4:0.11745719625230498 5:0.02402061092043412 6:0.028582891115541367 7:-0.00426572649237664 8:0.060901725920100666 9:-0.028555387867062045 10:0.01553856916393664 11:0.0023803212393884617 12:-0.02793081442692842 13:0.01744487667074454 14:0.054189797374735726 15:-0.017974578544674383 16:0.06199856512705658 17:0.010086940532432365 18:0.02722529670138653 19:0.006262444730675769 20:-0.03365006312110699 21:-0.021832969793532244 22:-0.04550377893409657 23:0.023758280076585175 24:-0.003460181131444251 25:-0.04928997549587812 26:-0.005110994099808426 27:-0.03907860870033639 28:0.013332465769120115 29:0.02348176347120754 30:0.028370323156508788 31:0.014217129611452505 32:-0.021819490957353742 33:-0.0010149812063568568 34:-0.01681071995854791 35:0.04246846449170661 36:0.009364289544516548 37:0.0037682382451318733 38:0.027717454589430666 39:0.014494391254795446 40:-0.0014413693618343902 41:0.006812063878341058 42:0.018616045008560962 43:0.00021419613026941835 44:0.019703301436588615 45:0.011468620884510228 
-1.0 1:-0.31027373446883283 2:0.06050006484111994 3:-0.03795081555989658 4:-0.040399441803809256 5:-0.13420979208815714 6:0.07323529888898926 7:0.04499028347248388 8:0.059988198129651206 9:-0.041927911563023765 10:-0.06991805747151827 11:-0.027899280370119413 12:0.007661506242957514 13:0.0007298533276695156 14:0.004172014764496482 15:-0.007205331347174874 16:0.023950430058859693 17:0.025530659989261996 18:-0.009346110133986802 19:-0.003509105476658247 20:0.009942743434471529 21:0.007803997792708052 22:0.0054346571361866235 23:-0.0064523761400240125 24:-0.004343892123591304 25:-0.013963626550838992 26:-0.0004852848140490494 27:-0.0020487544099718437 28:0.002208889799822634 29:0.005327788722698738 30:-0.00462679562600099 31:0.003855152851865995 32:0.00645254426465882 33:0.009377457002716649 34:0.0006796511293784627 35:0.00040138889401720133 36:-0.0040706876123910735 37:-0.008090598119346232 38:0.002676855330714477 39:0.004916985990829804 40:0.005993790392152746 41:-0.007172508613650973 42:-0.01046031675318897 43:-0.005270911462484653 44:0.003023260205472161 45:-0.012800253579039706 
1.0 1:0.0549475430151862 2:-0.14723249842906566 3:-0.033370964626392295 4:-0.11710394218876466 5:0.0545798307185953 6:-0.009906688505349998 7:0.023324287709832237 8:-0.0397809145711429 9:-0.021848258828715758 10:0.007967727258730056 11:0.01882289058880702 12:0.03262478751120022 13:0.024888354739459828 14:0.02934563519910824 15:-0.006008843653778826 16:-0.02238832361613147 17:-0.021395641818084787 18:-0.025654896257001354 19:0.013250024293349327 20:-0.008611057780752822 21:-0.02624003682791695 22:0.00035012547589512253 23:0.012545882904351947 24:0.004134436244069577 25:-0.012345310767066825 26:-0.008183520054300165 27:-0.018581132025111233 28:0.026340667436319996 29:-0.0017004858206783047 30:-0.03413680884642456 31:-0.03176063881604009 32:-0.013465045055804275 33:0.002273242807419659 34:-0.01439448057870013 35:0.00500656787606459 36:-0.023592293556788015 37:-0.0009462756026558054 38:0.015468707147761804 39:-0.03516938301778024 40:-0.02969623409923145 41:-0.004871603382997607 42:0.009238398790935711 43:-0.006539602294720979 44:0.013749771060356691 45:0.006242211157922716 
