-1.0 1:0.2918587694543925 2:0.20495729948558442 3:0.05360146218445132 4:0.07949821843601604 5:-0.07859975070463743 6:0.04935755162250528 7:-0.009106199799348895 8:-0.12073846016251316 9:-0.08028177257196846 10:0.02290000052356353 11:-0.008670841730861852 12:-0.021734001345166717 13:-0.013412962495277521 14:0.0029082610587928513 15:0.027071784698372556 16:0.02368131344736278 17:-0.013746541143988676 18:-0.02550572530488449 19:0.021451355989818375 20:0.019398339152222124 21:0.00675797878344332 22:-0.01773080209289398 23:0.006811427964197439 24:-0.014298018993053187 25:0.003613952106045964 
1.0 1:0.021734492877257615 2:-0.10273897453956703 3:-0.1623622601932891 4:-0.004230152697132734 5:-0.0007417577013858886 6:-0.03953503067089892 7:-0.043653792735003354 8:0.0263375493908349 9:-0.05211742604744568 10:0.03845569228128862 11:0.034074670353750044 12:0.00033403120055419677 13:0.06509910259580202 14:-0.01714847017452295 15:0.01518151597675916 16:-0.012311565311294109 17:-0.011975007034327396 18:0.01601363372383873 19:0.026269373368344198 20:-0.004194567252864638 21:0.004721593115906666 22:0.0025899826361491345 23:0.0020580952775025533 24:-0.015341439143264428 25:-0.005420828877685288 
-1.0 1:0.0535157544543237 2:-0.20903940986720476 3:-0.2288344145922639 4:0.18821061444487713 5:-0.00695678503977303 6:-0.13723768447651077 7:0.07545545045696862 8:0.0015465800031999617 9:-0.1788611893141695 10:0.07690018748284834 11:0.0011639172155651842 12:0.04099144676550477 13:0.006539902773581609 14:0.09014843320881079 15:0.02107945256510831 16:-0.02040231046899228 17:0.02340537135554664 18:0.013900879924591159 19:-0.09286404473708938 20:-0.0535131871972592 21:0.026201660255302607 22:-0.005415037203896942 23:0.06261677454887375 24:0.010128456957550457 25:-0.05636995824131313 
-1.0 1:0.14402750834155248 2:-0.2687971895686074 3:-0.009168398714313922 4:-0.12990355391005592 5:0.042317021600922426 6:0.05937899746602541 7:0.11923441779561848 8:-0.07467059374796686 9:0.06243706408324919 10:-0.0967721457938516 11:-0.020766922392501077 12:-0.027284211318927776 13:0.005673352773992462 14:0.0005693074126401788 15:-0.015026106522111393 16:0.03136314080189953 17:-0.022344412079005282 18:0.028861363895256707 19:0.01693351025809045 20:-0.004027477321726276 21:-0.026000775404294577 22:0.01805744893368115 23:-0.02637201946796717 24:0.004526585262197584 25:-0.008333308950280931 
-1.0 1:-0.282918900090325 2:0.028072400602286995 3:-0.11757857957103089 4:-0.05846711194211214 5:-0.16555001409681083 6:0.031351553800487236 7:-0.021661499735045373 8:0.050278200360082716 9:-0.04869027435342693 10:0.005648296368521285 11:-0.024029921756173928 12:0.05567668346969183 13:-0.01914361552153695 14:-0.006362013121023365 15:-0.01198538724545056 16:0.003070426155858069 17:0.0068096433698987165 18:-0.00553158375970279 19:-0.006450178997124536 20:0.006576845983593699 21:-0.00028869996832981554 22:-0.025029119679785217 23:0.019058491625156715 24:-0.008472004705266805 25:-0.012109373777503865 
1.0 1:0.23826616149688218 2:0.03665188435969186 3:-0.14114081283378388 4:0.08515655347397096 5:0.0794072889509521 6:0.06722783795884868 7:-0.11405054327515077 8:0.08668821091948974 9:0.05041572440567252 10:-0.028725128344797256 11:-0.033580964760433187 12:-0.045551986827844504 13:-0.0033387778169979843 14:-0.03357901678260844 15:-0.03890173436757305 16:0.029270342060450948 17:-0.021868691815021025 18:-0.012125912947148534 19:0.011769670140081265 20:0.05472554356694379 21:0.02015479976825118 22:0.020463564670859427 23:0.039085570258768326 24:0.007017220591431426 25:0.0005679876367759087 
-1.0 1:-0.30743076161925026 2:0.03928323370578574 3:-0.05500939450591266 4:-0.031967520744563604 5:-0.14930807961664339 6:0.08850729967522913 7:0.09802379703943029 8:0.05911245860253202 9:-0.038484369893051026 10:-0.03691250849481424 11:-0.039181904588057925 12:0.033899566943060275 13:-0.01837249367573526 14:0.006255751024926232 15:-0.031139044654440798 16:0.01559431536172508 17:0.006997867284941176 18:0.003427600528584228 19:-0.015851764657734062 20:0.008953935404002772 21:0.01912060131783703 22:0.031353710669524526 23:-0.013554722419168195 24:-0.00586785617895803 25:-0.01794195562415852 
-1.0 1:0.1589010498041103 2:-0.2348426583437963 3:-0.09290464193327873 4:-0.11660778104553782 5:0.0538478292254668 6:-0.021394599659527246 7:0.1052784041341797 8:-0.07398435562350261 9:-0.0408286526347658 10:-0.058250504683710895 11:-0.008845441344882441 12:0.06960152090993292 13:0.016878281137000517 14:0.08860647305825653 15:-0.0841894733085885 16:0.005900370036334188 17:-0.038696259644184994 18:-0.04610791770474069 19:0.010635575912944815 20:0.018916490269989938 21:0.028449887900353077 22:0.017521226385748486 23:0.01957469327293411 24:-0.031004599259681184 25:0.02765360672481978 
1.0 1:-0.2972077383211605 2:0.12672683217318592 3:-0.021712461424123666 4:0.025050125328146336 5:0.05501880449625181 6:-0.05480923253495654 7:-0.02250362080130688 8:-0.056005698448219336 9:0.03692198157243378 10:0.028679149348061615 11:0.026101715097210435 12:-0.017390971005337957 13:0.011471244291755677 14:0.04919735177772455 15:-0.030024792253720702 16:0.062477444455451094 17:0.0027709546684530593 18:0.009228545005606655 19:-0.02728373751704503 20:-0.02694705264546642 21:0.0023288742318995446 22:-0.005926086169112494 23:0.0070506472114182 24:0.0038031641983438612 25:0.025362447405473797 
1.0 1:0.23145707893942769 2:0.14985739637217177 3:0.006133262754818713 4:0.13993621453797755 5:-0.06896902209795297 6:-0.04658134957948562 7:-0.02830452039026932 8:-0.005160405993585081 9:-0.003398712596308015 10:-0.028863645510080957 11:0.03834537087003673 12:0.011166815356523412 13:-0.02935673349431868 14:-0.010444283542983178 15:-0.01498559019160539 16:0.002397595980978701 17:0.017678496190816566 18:-0.017411752139780877 19:0.00930948209001091 20:-0.02959864964093276 21:-0.018642441822040678 22:0.024961192287433036 23:0.021365643927698477 24:-0.007021963499934374 25:-0.010521020731737487 
-1.0 1:0.288670994288213 2:0.20971762580434494 3:0.07140397298622633 4:-0.1388140637160829 5:-0.0570955174987737 6:-0.04249270397293621 7:-0.02880895516176732 8:-0.05592353387447964 9:-0.06311240761792528 10:-0.014166328707570537 11:0.13979757546302513 12:0.027805781939210156 13:-0.09887253602550453 14:-0.014998574343769333 15:0.04351880378967948 16:0.05360925500496784 17:-0.05848248978485192 18:0.008055656878992703 19:0.027930143616105674 20:-0.018437907322278114 21:0.0091347016002912 22:0.04482934402893281 23:0.01867160185855636 24:-0.016723249804800656 25:-0.01383274330456859 
-1.0 1:0.05947682840987273 2:-0.21007421597464432 3:-0.103243235645333 4:0.14595316623959206 5:-0.052252099148309514 6:-0.08048034514088429 7:0.013057488422468132 8:-0.03357754115729927 9:-0.008187107850207561 10:0.08328846148279434 11:-0.05190052035839349 12:0.04394555565471898 13:-0.04095538393763889 14:-0.0488205350775333 15:0.022677985943893225 16:-0.026133289595590855 17:-0.025439305913952756 18:-0.0176822363426547 19:0.0014577724509404668 20:-0.027623982917057026 21:-0.033701578847669514 22:-0.0116417742583656 23:-0.01440956632485442 24:0.028550000751412008 25:0.013242851178964118 
-1.0 1:-0.30038133616828044 2:0.16138376075958416 3:-0.07776622872183571 4:0.065519057725069 5:0.0872609735865998 6:-0.09801312178328257 7:0.011462341240051344 8:-0.1127997681407753 9:0.07990961743631139 10:0.053073990481335015 11:0.016624937395568286 12:-0.04628891652077809 13:-0.030811155796303932 14:0.03776625826042794 15:-0.015146177645441154 16:0.0009558065897862719 17:0.015069413399631061 18:-0.037544109441211934 19:-0.04315584670327327 20:0.007702273351213306 21:0.009288528826363922 22:0.045672495701815946 23:-0.030876475529507477 24:-0.02840821648050397 25:-0.04065337317047649 
-1.0 1:0.3202954872939052 2:0.1116246547349754 3:-0.06315799264713282 4:-0.08312775236220021 5:0.08465242778878641 6:0.19047115976526094 7:-0.1007489919758322 8:-0.011605104552775974 9:0.04351039691828036 10:-0.018714004047427325 11:-0.055788124012257814 12:0.04956150683048244 13:0.007845564943127846 14:0.06456514377433556 15:0.03561150269310233 16:-0.018591559840781837 17:0.023651426958897978 18:0.027241048285376313 19:-0.03794656749187938 20:-0.04294237450174162 21:-0.017572970321339552 22:0.009512511231644729 23:-0.016023092705788947 24:-0.027019039378277463 25:0.00604374566492117 
1.0 1:0.21479993144950355 2:0.1582777507789435 3:0.04276934282152586 4:0.1297892674644168 5:-0.09698784698828697 6:-0.08227331611439992 7:-0.004998828028944543 8:-0.04143994624073542 9:-0.051197422656273445 10:0.008756491251933327 11:-0.03181254068304785 12:-0.03428370624439366 13:-0.004952210964235578 14:-0.02322508917314624 15:-0.03578405323459037 16:0.00022742014401462042 17:0.03251307106880872 18:-0.04006396012436452 19:0.02762141830482081 20:-0.07949165782294469 21:0.04352273050342349 22:-0.01093340660562335 23:-0.03888210452068315 24:0.027461705559116246 25:0.0032571665888713394 
1.0 1:0.2838357909376129 2:0.16250783052257473 3:0.0029478370456154715 4:0.060417898217682856 5:-0.027040746066262132 6:0.03425024466465853 7:-0.03159515979426333 8:-0.02369482930890662 9:-0.0007390634297615118 10:-0.03519420022452409 11:0.06694314477273108 12:0.027235461837756124 13:-0.03194996203275469 14:0.007977765147742198 15:0.008060497395242092 16:0.006348465321105767 17:0.01117239451180247 18:-0.030483455082116463 19:0.003197289987828221 20:-0.0016140019048116816 21:-0.016370987598857887 22:-0.010467176730715889 23:0.022454478555688058 24:-0.01500997910377649 25:-0.0035779029371689986 
1.0 1:-0.31135081522945107 2:0.14192141642673628 3:0.015312476430321516 4:0.06593871895971429 5:0.15350373274335088 6:-0.05365581965615963 7:0.0446285914632329 8:-0.08984996940471224 9:0.046477988619953836 10:0.010289419439914332 11:0.012654463287047939 12:-0.00040167042164862554 13:0.00782726714627821 14:0.003023752148350954 15:0.006660970124123526 16:0.01658973036450257 17:0.042218731117589156 18:-0.018243537547336656 19:-0.010086907362341573 20:-0.0014370628331370908 21:0.03199995902505722 22:-0.03622535636705923 23:0.01598950542794862 24:-0.0036196537923065524 25:-0.008459737959035618 
1.0 1:0.36051098616577315 2:0.10486125551089669 3:-0.06573756923400373 4:-0.1297893949542476 5:0.14721233899305775 6:0.2036869866465991 7:-0.022913017475479126 8:0.07134046097746781 9:0.09257848624642437 10:-0.023767877145280447 11:-0.006258857480203921 12:0.0030206932867562312 13:-0.022418730590220003 14:-0.015300884879706548 15:-0.043815710019087545 16:0.02541732705780983 17:-0.05046664413000852 18:-0.010702257315144124 19:-0.04388759277355767 20:0.021752867910689744 21:0.010843992015447147 22:0.008332140869722934 23:0.051807596670633005 24:-0.004050379443028152 25:-0.02394101705281259 
-1.0 1:0.2672496035311993 2:0.11182693773759675 3:-0.06885349841460531 4:0.22430895044447047 5:0.028635345175927966 6:0.15147201724220066 7:-0.02638599659349209 8:0.06491895318551152 9:0.15997973239003568 10:-0.0630851626755711 11:-0.08486591787840346 12:0.05822334723098352 13:-0.017613577379509082 14:0.06447908297254837 15:-0.015218919886422742 16:-0.06194621804908017 17:-0.0063486920017165605 18:0.018550599319092403 19:0.0027496370234379557 20:-0.0645701971933527 21:0.002052216037606254 22:0.0036066453339012204 23:0.018238603988081425 24:0.03527862725641664 25:-0.04630117282347873 
-1.0 1:-0.04176841160608881 2:-0.1956018058454103 3:0.21340025574606789 4:0.04436640495897319 5:-0.06837575505846386 6:0.07927856560785523 7:-0.030244850447246306 8:0.06840281981620051 9:0.051090075462304305 10:0.07974803998065425 11:0.03561623234780106 12:-0.09655161538903433 13:-0.02708151656181828 14:-0.015099913294323326 15:0.0735868582835301 16:-0.07177330928313043 17:0.037622706857753596 18:-0.011913081030619343 19:-0.03671053660984233 20:-0.007398530682326106 21:0.054190998354235395 22:-0.007470284112508214 23:0.0584853559230219 24:-0.013629764385290344 25:0.011261343554430646 
-1.0 1:-0.2279166781446817 2:0.05049245540238437 3:0.15297926122591662 4:0.10700973416592767 5:0.1834955829752824 6:0.021377458983266075 7:0.11571595679678683 8:0.008968269877317355 9:-0.04929424090223539 10:-0.03639695975576171 11:-0.04088983959152423 12:0.0317207957953072 13:-0.018934541379420244 14:-0.04894970188344241 15:0.0083007599796704 16:-0.04458243086180498 17:-0.029862485955515286 18:0.028609768020118574 19:0.018714047223788655 20:0.010253461569899272 21:0.006244853919820053 22:0.011150270753468396 23:0.0003117574085310984 24:0.004002939894778835 25:0.0004704919950709093 
1.0 1:0.19773574657813858 2:0.05031415835949625 3:-0.07462000977561327 4:-0.034118097942452574 5:0.016984466693990806 6:0.057717263609067065 7:-0.054244068823625764 8:0.0028801804102409267 9:-0.018703720496759484 10:-0.0094112603649469 11:0.07727954267536041 12:0.014743398890696098 13:0.036239814839116063 14:-0.016450933339753167 15:0.005162114736002992 16:0.0026235538947974794 17:9.617797871117051e-05 18:-0.00016054996026968263 19:0.0027996945537786203 20:0.0004078962916260996 21:0.03421855379145544 22:-0.02313208186291715 23:-0.03789294364003039 24:-0.020559532323149433 25:0.010662042460809698 
-1.0 1:-0.2526362034963525 2:0.03688760180928674 3:-0.02420571275420771 4:0.012099583538590565 5:-0.06325010422324617 6:-0.007749529502180427 7:-0.004454788956542648 8:8.918929531274468e-05 9:-0.008536040957777453 10:-0.005910951138122018 11:-0.01688434349509193 12:0.007661077351451988 13:-0.018002494426432748 14:0.022988018583139973 15:-0.016203842263718467 16:0.027395324224052477 17:0.02311649829626295 18:-0.015512702084287023 19:-0.01542918618660154 20:-0.0002457350393929533 21:-0.00270121612638371 22:0.025883163672204917 23:-0.008141826975162948 24:0.0034339399136215053 25:0.02833121931916013 
1.0 1:-0.2992219983013243 2:0.10852253566543693 3:-0.10041870241199952 4:-0.04748839136468126 5:-0.0440065821936361 6:0.0007634939729236657 7:-0.05029631710266881 8:-0.016365613100454625 9:0.05804311515655691 10:0.0707288606224669 11:0.01658779762469413 12:0.003670359300140754 13:0.0030811745852797594 14:-0.03262488260944793 15:-0.0012867307398664145 16:-0.004850855883479211 17:-0.03966395679432578 18:0.03180828230719595 19:-0.010176259383703099 20:0.007614275894599453 21:-0.007178569728127622 22:-0.017495753556271254 23:0.01238260823176544 24:-0.026952734236142143 25:-0.03402215218553216 
-1.0 1:0.10878585955625783 2:-0.2166941255080133 3:-0.08243749583113641 4:-0.05679657882855692 5:-0.0006151831084396432 6:-0.039519475617224124 7:-0.0072766614274654955 8:-0.04548584300396893 9:-0.0021286023905447114 10:0.06442654084113 11:-0.028055339598594794 12:0.05991422231086 13:-0.04331330312348879 14:-0.050293956900669866 15:0.015350009947384727 16:-0.018071390239416174 17:-0.017231475567030908 18:-0.010353604925286738 19:-0.008524592871644875 20:-0.019734803138753948 21:-0.025984095506956826 22:0.009901064624045742 23:-0.0099557960475402 24:0.02090195800437622 25:0.02205785229749806 
-1.0 1:-0.10730368155974201 2:-0.09591020458985194 3:0.19012427738154228 4:0.008014147965162494 5:0.06341628776672585 6:0.06427881222652501 7:0.048735025945974834 8:0.0222148987786348 9:-0.007536338534640164 10:-0.016850950306404447 11:-0.022646706853833142 12:0.01729111822575317 13:-0.020403064729367114 14:-0.003060670710015527 15:-0.0144629993346605 16:0.023032118451992753 17:0.017240025743926295 18:0.01772193342722083 19:0.013345947299401377 20:0.014926465998257775 21:-0.0054313025924614435 22:-0.015070271784859295 23:-0.010007426648445967 24:-0.007567290672618956 25:-0.033277560168225855 
1.0 1:-0.30347982831494025 2:0.12360352393641522 3:0.012162106053278443 4:0.11017666173616358 5:0.10448909978047202 6:-0.046237994655794465 7:0.09063481928413976 8:-0.07885228522862194 9:0.055599519123941954 10:0.027876541799171387 11:-0.002411801644969562 12:-0.02268673960881097 13:-0.01585618158397662 14:0.03085131787889326 15:-0.021538601481132187 16:0.04348908048961872 17:-0.0025802252524672296 18:0.016993997589663093 19:-0.03615387641739815 20:-0.02945082086711575 21:0.014150310120025851 22:-0.0066348196450164345 23:0.010909242696937809 24:0.00011914304295707837 25:0.02141948939665712 
1.0 1:0.12546235682978474 2:0.035589861716764176 3:-0.049264572494593414 4:0.12904049714018906 5:-0.06545745314966492 6:-0.19001326893982712 7:-0.06643448963863316 8:0.06533745470711147 9:-0.020833198367322475 10:-0.052690272039433925 11:0.08209586071184655 12:-0.06316408286817968 13:0.013197456259554725 14:-0.03249524840969251 15:-0.07707982629656457 16:-0.037877397030205165 17:-0.005023266731099306 18:0.03730329130050335 19:-0.07881933029776075 20:0.0848738964341449 21:-0.005367516575953538 22:-0.003344146152627639 23:-0.013579318128540449 24:0.060058215509524594 25:-0.007304030773053156 
1.0 1:0.329000938911459 2:0.17209020601688774 3:0.056709839307038636 4:0.05567688743203772 5:-0.011474109257601166 6:0.06530756377049633 7:0.07901563806738106 8:-0.0025221335326789172 9:0.04024797025472984 10:-0.017705402729858148 11:0.009281329296111196 12:0.03010079120529532 13:-0.040102787816461205 14:0.025943500062110054 15:0.005242597521379223 16:-0.040553669717710156 17:0.0019967628764507826 18:0.03776032727165102 19:0.020919908793288457 20:0.0011980661691167204 21:-0.03828709633527601 22:-0.006268440685643778 23:0.01470147155625185 24:-0.009485500373359037 25:-0.009928198723410922 
